,timestamp,macaddr,FullSuccess_count,successful_rates
344,2022-10-26 11:54:49.901766801,b0:f1:d8:50:92:c1,1,151.0
345,2022-10-26 11:54:49.902440880,b0:f1:d8:50:92:c1,1,151.0
346,2022-10-26 11:54:49.903118811,b0:f1:d8:50:92:c1,1,151.0
347,2022-10-26 11:54:50.146145938,b0:f1:d8:50:92:c1,1,151.0
348,2022-10-26 11:54:50.320638247,b0:f1:d8:50:92:c1,1,215.0
349,2022-10-26 11:54:50.426848852,b0:f1:d8:50:92:c1,1,215.0
350,2022-10-26 11:54:50.590790342,b0:f1:d8:50:92:c1,1,215.0
351,2022-10-26 11:54:50.655395828,b0:f1:d8:50:92:c1,1,151.0
352,2022-10-26 11:54:50.714286846,9c:b6:d0:89:32:89,1,215.0
353,2022-10-26 11:54:50.714470488,9c:b6:d0:89:32:89,1,215.0
354,2022-10-26 11:54:50.714586553,9c:b6:d0:89:32:89,1,215.0
355,2022-10-26 11:54:50.715680974,9c:b6:d0:89:32:89,1,215.0
356,2022-10-26 11:54:50.727574120,9c:b6:d0:89:32:89,1,215.0
357,2022-10-26 11:54:50.727656041,b0:f1:d8:50:92:c1,1,151.0
358,2022-10-26 11:54:51.104168238,9c:b6:d0:89:32:89,1,215.0
359,2022-10-26 11:54:51.105613700,9c:b6:d0:89:32:89,1,215.0
360,2022-10-26 11:54:51.105837885,9c:b6:d0:89:32:89,1,215.0
361,2022-10-26 11:54:51.106771123,9c:b6:d0:89:32:89,14,215.0
362,2022-10-26 11:54:51.107199318,9c:b6:d0:89:32:89,7,215.0
363,2022-10-26 11:54:51.108065093,9c:b6:d0:89:32:89,13,215.0
364,2022-10-26 11:54:51.108632247,9c:b6:d0:89:32:89,13,215.0
365,2022-10-26 11:54:51.109990756,9c:b6:d0:89:32:89,23,215.0
366,2022-10-26 11:54:51.110152761,9c:b6:d0:89:32:89,2,215.0
367,2022-10-26 11:54:51.111613820,9c:b6:d0:89:32:89,26,215.0
368,2022-10-26 11:54:51.112234411,9c:b6:d0:89:32:89,6,215.0
369,2022-10-26 11:54:51.113755418,9c:b6:d0:89:32:89,24,215.0
370,2022-10-26 11:54:51.114821195,9c:b6:d0:89:32:89,8,215.0
371,2022-10-26 11:54:51.116272200,9c:b6:d0:89:32:89,5,215.0
372,2022-10-26 11:54:51.117234665,9c:b6:d0:89:32:89,3,215.0
373,2022-10-26 11:54:51.118783111,9c:b6:d0:89:32:89,30,215.0
374,2022-10-26 11:54:51.119140824,9c:b6:d0:89:32:89,8,215.0
375,2022-10-26 11:54:51.121412253,9c:b6:d0:89:32:89,20,215.0
376,2022-10-26 11:54:51.122260535,9c:b6:d0:89:32:89,4,215.0
377,2022-10-26 11:54:51.123946734,9c:b6:d0:89:32:89,32,215.0
378,2022-10-26 11:54:51.125465343,9c:b6:d0:89:32:89,4,215.0
379,2022-10-26 11:54:51.126940929,9c:b6:d0:89:32:89,32,215.0
380,2022-10-26 11:54:51.128921522,9c:b6:d0:89:32:89,27,215.0
381,2022-10-26 11:54:51.130308511,9c:b6:d0:89:32:89,25,215.0
382,2022-10-26 11:54:51.130858396,9c:b6:d0:89:32:89,4,215.0
383,2022-10-26 11:54:51.132425714,9c:b6:d0:89:32:89,29,215.0
384,2022-10-26 11:54:51.133994152,9c:b6:d0:89:32:89,4,215.0
385,2022-10-26 11:54:51.134508832,9c:b6:d0:89:32:89,5,215.0
386,2022-10-26 11:54:51.135895688,9c:b6:d0:89:32:89,7,215.0
387,2022-10-26 11:54:51.137323612,9c:b6:d0:89:32:89,23,215.0
388,2022-10-26 11:54:51.138664900,9c:b6:d0:89:32:89,21,215.0
389,2022-10-26 11:54:51.139499604,9c:b6:d0:89:32:89,7,215.0
390,2022-10-26 11:54:51.140884726,9c:b6:d0:89:32:89,27,215.0
391,2022-10-26 11:54:51.142384048,9c:b6:d0:89:32:89,29,215.0
392,2022-10-26 11:54:51.144556924,9c:b6:d0:89:32:89,17,215.0
393,2022-10-26 11:54:51.144994789,9c:b6:d0:89:32:89,1,215.0
394,2022-10-26 11:54:51.146206695,9c:b6:d0:89:32:89,21,215.0
395,2022-10-26 11:54:51.146478258,9c:b6:d0:89:32:89,1,215.0
396,2022-10-26 11:54:51.147636965,9c:b6:d0:89:32:89,1,215.0
397,2022-10-26 11:54:51.147768707,9c:b6:d0:89:32:89,6,215.0
398,2022-10-26 11:54:51.148203569,9c:b6:d0:89:32:89,1,215.0
399,2022-10-26 11:54:51.149736309,9c:b6:d0:89:32:89,31,215.0
400,2022-10-26 11:54:51.151382704,9c:b6:d0:89:32:89,8,215.0
401,2022-10-26 11:54:51.151889692,9c:b6:d0:89:32:89,3,215.0
402,2022-10-26 11:54:51.154184603,9c:b6:d0:89:32:89,24,215.0
403,2022-10-26 11:54:51.155753965,9c:b6:d0:89:32:89,29,215.0
404,2022-10-26 11:54:51.160825087,9c:b6:d0:89:32:89,32,215.0
405,2022-10-26 11:54:51.162233109,9c:b6:d0:89:32:89,23,215.0
406,2022-10-26 11:54:51.163825643,9c:b6:d0:89:32:89,30,215.0
407,2022-10-26 11:54:51.165330947,9c:b6:d0:89:32:89,32,215.0
408,2022-10-26 11:54:51.166534516,9c:b6:d0:89:32:89,14,215.0
409,2022-10-26 11:54:51.168084276,9c:b6:d0:89:32:89,26,215.0
410,2022-10-26 11:54:51.169513405,9c:b6:d0:89:32:89,2,215.0
411,2022-10-26 11:54:51.170545136,9c:b6:d0:89:32:89,9,215.0
412,2022-10-26 11:54:51.171743583,9c:b6:d0:89:32:89,26,215.0
413,2022-10-26 11:54:51.173127673,9c:b6:d0:89:32:89,26,215.0
414,2022-10-26 11:54:51.173613827,9c:b6:d0:89:32:89,4,215.0
415,2022-10-26 11:54:51.174542479,9c:b6:d0:89:32:89,13,215.0
416,2022-10-26 11:54:51.175924620,9c:b6:d0:89:32:89,28,215.0
417,2022-10-26 11:54:51.177443199,9c:b6:d0:89:32:89,28,215.0
418,2022-10-26 11:54:51.178656418,9c:b6:d0:89:32:89,5,215.0
419,2022-10-26 11:54:51.178687853,9c:b6:d0:89:32:89,1,215.0
420,2022-10-26 11:54:51.179128902,9c:b6:d0:89:32:89,3,215.0
421,2022-10-26 11:54:51.179475769,9c:b6:d0:89:32:89,3,215.0
422,2022-10-26 11:54:51.180917086,9c:b6:d0:89:32:89,30,215.0
423,2022-10-26 11:54:51.182379610,9c:b6:d0:89:32:89,31,215.0
424,2022-10-26 11:54:51.184120846,9c:b6:d0:89:32:89,30,215.0
425,2022-10-26 11:54:51.185328797,9c:b6:d0:89:32:89,18,215.0
426,2022-10-26 11:54:51.185549788,9c:b6:d0:89:32:89,2,215.0
427,2022-10-26 11:54:51.187083698,9c:b6:d0:89:32:89,24,215.0
428,2022-10-26 11:54:51.188003993,9c:b6:d0:89:32:89,11,215.0
429,2022-10-26 11:54:51.189721283,9c:b6:d0:89:32:89,26,215.0
430,2022-10-26 11:54:51.190377940,9c:b6:d0:89:32:89,8,215.0
431,2022-10-26 11:54:51.191637250,9c:b6:d0:89:32:89,24,215.0
432,2022-10-26 11:54:51.192807050,9c:b6:d0:89:32:89,5,215.0
433,2022-10-26 11:54:51.192838661,9c:b6:d0:89:32:89,1,215.0
434,2022-10-26 11:54:51.194227351,9c:b6:d0:89:32:89,30,215.0
435,2022-10-26 11:54:51.195124407,9c:b6:d0:89:32:89,14,215.0
436,2022-10-26 11:54:51.195404797,9c:b6:d0:89:32:89,2,215.0
437,2022-10-26 11:54:51.196655309,9c:b6:d0:89:32:89,1,215.0
438,2022-10-26 11:54:51.548723842,b0:f1:d8:50:92:c1,1,151.0
439,2022-10-26 11:54:51.624789014,b0:f1:d8:50:92:c1,1,151.0
440,2022-10-26 11:54:51.665994928,b0:f1:d8:50:92:c1,1,151.0
441,2022-10-26 11:54:52.078621049,b0:f1:d8:50:92:c1,1,151.0
442,2022-10-26 11:54:52.085402850,b0:f1:d8:50:92:c1,1,151.0
443,2022-10-26 11:54:52.085578504,b0:f1:d8:50:92:c1,1,151.0
444,2022-10-26 11:54:52.085833610,b0:f1:d8:50:92:c1,3,151.0
445,2022-10-26 11:54:52.086184140,b0:f1:d8:50:92:c1,4,151.0
446,2022-10-26 11:54:52.086412729,b0:f1:d8:50:92:c1,1,151.0
447,2022-10-26 11:54:52.437788890,b0:f1:d8:50:92:c1,1,151.0
448,2022-10-26 11:54:52.522365035,b0:f1:d8:50:92:c1,1,151.0
449,2022-10-26 11:54:53.006126631,9c:b6:d0:89:32:89,1,215.0
450,2022-10-26 11:54:53.020068239,9c:b6:d0:89:32:89,1,151.0
451,2022-10-26 11:54:53.020380856,9c:b6:d0:89:32:89,1,151.0
452,2022-10-26 11:54:54.128317774,bc:a8:a6:9c:6f:53,1,215.0
453,2022-10-26 11:54:54.180106740,b0:f1:d8:50:92:c1,1,151.0
454,2022-10-26 11:54:54.601565328,b0:f1:d8:50:92:c1,1,151.0
455,2022-10-26 11:54:54.602667242,b0:f1:d8:50:92:c1,1,151.0
456,2022-10-26 11:54:54.652652154,9c:b6:d0:89:32:89,1,151.0
457,2022-10-26 11:54:54.728795344,9c:b6:d0:89:32:89,1,151.0
458,2022-10-26 11:54:54.852444967,9c:b6:d0:89:32:89,1,214.0
459,2022-10-26 11:54:54.853767763,9c:b6:d0:89:32:89,1,214.0
460,2022-10-26 11:54:54.952759899,bc:a8:a6:9c:6f:53,1,215.0
461,2022-10-26 11:54:54.953048958,bc:a8:a6:9c:6f:53,1,215.0
462,2022-10-26 11:54:55.139658072,bc:a8:a6:9c:6f:53,1,215.0
463,2022-10-26 11:54:55.140007802,bc:a8:a6:9c:6f:53,1,215.0
464,2022-10-26 11:54:55.239667201,bc:a8:a6:9c:6f:53,1,215.0
465,2022-10-26 11:54:55.239831780,bc:a8:a6:9c:6f:53,1,215.0
466,2022-10-26 11:54:55.240076536,bc:a8:a6:9c:6f:53,2,215.0
467,2022-10-26 11:54:56.419624058,9c:b6:d0:89:32:89,1,214.0
468,2022-10-26 11:54:56.419819558,9c:b6:d0:89:32:89,1,214.0
469,2022-10-26 11:54:56.429057654,9c:b6:d0:89:32:89,1,214.0
470,2022-10-26 11:54:56.433371392,9c:b6:d0:89:32:89,1,214.0
471,2022-10-26 11:54:56.873106826,b0:f1:d8:50:92:c1,1,151.0
472,2022-10-26 11:54:57.759645758,9c:b6:d0:89:32:89,1,214.0
473,2022-10-26 11:54:57.759885038,9c:b6:d0:89:32:89,1,214.0
474,2022-10-26 11:54:58.129544903,9c:b6:d0:89:32:89,1,214.0
